Hs-RTN1,2000,1000,T039135-RTN1,"p36@RTN1"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T039135,t039137,2,003.0000,0.999002493766,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
2,T039135,t155029,2,006.0000,0.998009950249,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
3,T039135,t039138,2,008.0000,0.997516145057,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
4,T039135,t077163,2,006.0000,0.997513674789,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
5,T039135,t198775,2,001.0000,0.997507477567,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
6,T039133,t039135,1,998.0000,0.99650872818,p10@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
7,T039135,t039139,2,003.0000,0.996021879662,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
8,T039131,t039135,2,003.0000,0.996021879662,p25@RTN1,6252,10467,Q2L7A7,RTN1,"reticulon 1","gene with protein product"
9,T039135,t143923,1,996.0000,0.992541024366,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
10,T039134,t039135,1,983.0000,0.98853439681,p22@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
11,T039135,t148736,1,977.0000,0.986034912718,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
12,T039135,t198774,1,977.0000,0.984561752988,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
13,T039135,t185232,1,971.0000,0.981573705179,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
14,T039135,t143921,1,964.0000,0.979551122195,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
15,T039135,t039136,1,969.0000,0.978628230616,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
16,T039135,t143922,1,961.0000,0.978054862843,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
17,T022383,t039135,1,964.0000,0.977600796416,p9@ARL6IP4,51329,18076,,ARL6IP4,"ADP ribosylation factor like GTPase 6 interacting protein 4","gene with protein product"
18,T039135,t193934,1,963.0000,0.977589641434,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
19,T039135,t133869,1,963.0000,0.976616915423,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
20,T039135,t070193,1,957.0000,0.975087194818,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
21,T039135,t127354,1,960.0000,0.974155069583,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
22,T039132,t039135,1,953.0000,0.974064837905,p20@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
23,T039135,t155031,1,957.0000,0.973147687718,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
24,T039130,t039135,1,957.0000,0.972664015905,p18@RTN1,6252,10467,Q2L7A7,RTN1,"reticulon 1","gene with protein product"
25,T039135,t155030,1,948.0000,0.972055888224,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
26,T039135,t116087,1,954.0000,0.971172962227,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
27,T039135,t198776,1,944.0000,0.96957605985,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
28,T039135,t143920,1,947.0000,0.968656716418,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
29,T039135,t101574,1,939.0000,0.967564870259,p36@RTN1,6252,10467,Q16799,RTN1,"reticulon 1","gene with protein product"
30,T039028,t039135,1,934.0000,0.964107676969,p9@SLC35F4,341880,19845,,SLC35F4,"solute carrier family 35 member F4","gene with protein product"
31,T033245,t039135,1,924.0000,0.958644743398,p6@KCTD4,386618,23227,Q8WVF5,KCTD4,"potassium channel tetramerization domain containing 4","gene with protein product"
32,T032795,t039135,1,928.0000,0.958250497018,p5@SMAD9,4093,6774,O15198,SMAD9,"SMAD family member 9","gene with protein product"
