Hs-KCP,2000,1000,T170685-KCP,"p9@KCP"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T013482,t170685,2,013.0000,0.99950347567,p30@PAX6,5080,8620,G3V567,PAX6,"paired box 6","gene with protein product"
2,T151635,t170685,2,011.0000,0.999502982107,p13@GABRA6,2559,4080,E7EV53,GABRA6,"gamma-aminobutyric acid type A receptor alpha6 subunit","gene with protein product"
3,T122717,t170685,2,007.0000,0.999501992032,p28@TMEM178,130733,28517,,TMEM178A,"transmembrane protein 178A","gene with protein product"
4,T051805,t170685,2,015.0000,0.999008428359,p2@CBLN1,869,1543,,CBLN1,"cerebellin 1 precursor","gene with protein product"
5,T070807,t170685,2,007.0000,0.999004479841,p6@SLC1A6,6511,10944,Q8N753,SLC1A6,"solute carrier family 1 member 6","gene with protein product"
6,T107910,t170685,2,001.0000,0.998502994012,p13@SFI1,9814,29064,,SFI1,"SFI1 centrin binding protein","gene with protein product"
7,T170685,t187399,2,000.0000,0.996512207275,p9@KCP,,17585,,KCP,"kielin/chordin-like protein","gene with protein product"
8,T045214,t170685,2,003.0000,0.995526838966,p7@RORA,6095,10258,,RORA,"RAR related orphan receptor A","gene with protein product"
9,T012057,t170685,2,000.0000,0.995024875622,p22@BRSK2,9024,11405,,BRSK2,"BR serine/threonine kinase 2","gene with protein product"
10,T056322,t170685,1,999.0000,0.995022399204,"p5@KCNJ12,p5@KCNJ18","100134444,100653095,3768","39080,6258","B7U540,Q14500",KCNJ18,"potassium voltage-gated channel subfamily J member 18","gene with protein product"
11,T045676,t170685,1,998.0000,0.995019920319,p3@MEGF11,84465,29635,A6BM72,MEGF11,"multiple EGF like domains 11","gene with protein product"
12,T132438,t170685,1,994.0000,0.993522670653,p3@CHRD,8646,1949,,CHRD,chordin,"gene with protein product"
13,T049728,t170685,1,994.0000,0.992533598805,p2@ZP2,7783,13188,Q05996,ZP2,"zona pellucida glycoprotein 2","gene with protein product"
14,T087255,t170685,1,993.0000,0.992035838726,p2@GABRD,2563,4084,O14764,GABRD,"gamma-aminobutyric acid type A receptor delta subunit","gene with protein product"
15,T065654,t170685,1,996.0000,0.991554893194,p32@GAS7,8522,4169,B7Z1Q2,GAS7,"growth arrest specific 7","gene with protein product"
16,T063094,t170685,1,988.0000,0.990039840637,p6@GGA3,23163,17079,,GGA3,"golgi associated, gamma adaptin ear containing, ARF binding protein 3","gene with protein product"
17,T083111,t170685,1,984.0000,0.989032901296,p4@C1orf126,,26301,,TMEM51-AS1,"TMEM51 antisense RNA 1","RNA, long non-coding"
18,T164892,t170685,1,981.0000,0.988029925187,p2@GRM4,2914,4596,A1L4F9,GRM4,"glutamate metabotropic receptor 4","gene with protein product"
19,T022074,t170685,1,983.0000,0.987549800797,p5@CAMKK2,10645,1470,,CAMKK2,"calcium/calmodulin dependent protein kinase kinase 2","gene with protein product"
20,T058379,t170685,1,983.0000,0.987549800797,p3@KRT31,3881,6448,Q15323,KRT31,"keratin 31","gene with protein product"
21,T116085,t170685,1,990.0000,0.986613782846,p5@NEUROD1,4760,7762,Q13562,NEUROD1,"neuronal differentiation 1","gene with protein product"
22,T067714,t170685,1,979.0000,0.985557768924,p3@C18orf42,642597,28285,P0CW23,AKAIN1,"A-kinase anchor inhibitor 1","gene with protein product"
23,T022075,t170685,1,977.0000,0.984561752988,p9@CAMKK2,10645,1470,,CAMKK2,"calcium/calmodulin dependent protein kinase kinase 2","gene with protein product"
24,T052754,t170685,1,976.0000,0.98406374502,p2@C16orf11,146325,14139,P0CG20,PRR35,"proline rich 35","gene with protein product"
25,T132594,t170685,1,971.0000,0.982552342971,p9@DGKG,1608,2853,,DGKG,"diacylglycerol kinase gamma","gene with protein product"
26,T065655,t170685,1,970.0000,0.982053838485,p34@GAS7,8522,4169,O60861,GAS7,"growth arrest specific 7","gene with protein product"
27,T070808,t170685,1,972.0000,0.981094527363,p1@SLC1A6,6511,10944,Q8N753,SLC1A6,"solute carrier family 1 member 6","gene with protein product"
28,T132292,t170685,1,966.0000,0.981037924152,p5@MAP6D1,79929,25753,Q9H9H5,MAP6D1,"MAP6 domain containing 1","gene with protein product"
29,T028855,t170685,1,970.0000,0.980099502488,p18@PTPRR,5801,9680,,PTPRR,"protein tyrosine phosphatase, receptor type R","gene with protein product"
30,T170685,t197794,1,969.0000,0.978628230616,p9@KCP,,17585,,KCP,"kielin/chordin-like protein","gene with protein product"
31,T053174,t170685,1,963.0000,0.97807673144,p4@PARD6A,50855,15943,,PARD6A,"par-6 family cell polarity regulator alpha","gene with protein product"
32,T049729,t170685,1,960.0000,0.978043912176,p1@ZP2,7783,13188,Q05996,ZP2,"zona pellucida glycoprotein 2","gene with protein product"
33,T128160,t170685,1,963.0000,0.977589641434,p7@TIMP4,7079,11823,,TIMP4,"TIMP metallopeptidase inhibitor 4","gene with protein product"
