Hs-RTN1,2000,1000,T039130-RTN1,"p18@RTN1"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T039130,t039133,2,009.0000,0.999005469915,p18@RTN1,6252,10467,Q2L7A7,RTN1,"reticulon 1","gene with protein product"
2,T039025,t039130,2,009.0000,0.999005469915,p1@SLC35F4,341880,19845,G3V4Z9,SLC35F4,"solute carrier family 35 member F4","gene with protein product"
3,T039130,t039137,2,009.0000,0.999005469915,p18@RTN1,6252,10467,Q2L7A7,RTN1,"reticulon 1","gene with protein product"
4,T039130,t039131,2,008.0000,0.999004975124,p18@RTN1,6252,10467,Q2L7A7,RTN1,"reticulon 1","gene with protein product"
5,T039130,t133869,2,005.0000,0.999003487793,p18@RTN1,6252,10467,Q2L7A7,RTN1,"reticulon 1","gene with protein product"
6,T039130,t039136,2,002.0000,0.999001996008,p18@RTN1,6252,10467,Q2L7A7,RTN1,"reticulon 1","gene with protein product"
7,T039130,t133872,2,007.0000,0.998507462687,p18@RTN1,6252,10467,Q2L7A7,RTN1,"reticulon 1","gene with protein product"
8,T039130,t039132,2,001.0000,0.998502994012,p18@RTN1,6252,10467,Q2L7A7,RTN1,"reticulon 1","gene with protein product"
9,T039130,t039138,1,996.0000,0.998,p18@RTN1,6252,10467,Q2L7A7,RTN1,"reticulon 1","gene with protein product"
10,T039130,t094339,2,002.0000,0.997011952191,p18@RTN1,6252,10467,Q2L7A7,RTN1,"reticulon 1","gene with protein product"
11,T039130,t039139,1,989.0000,0.990537848606,p18@RTN1,6252,10467,Q2L7A7,RTN1,"reticulon 1","gene with protein product"
12,T039130,t137884,1,986.0000,0.989043824701,p18@RTN1,6252,10467,Q2L7A7,RTN1,"reticulon 1","gene with protein product"
13,T039130,t143921,1,984.0000,0.988540109616,p18@RTN1,6252,10467,Q2L7A7,RTN1,"reticulon 1","gene with protein product"
14,T039028,t039130,1,977.0000,0.986526946108,p9@SLC35F4,341880,19845,,SLC35F4,"solute carrier family 35 member F4","gene with protein product"
