Hs-XAF1,2000,1000,T062256-XAF1,"p3@XAF1"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T062256,t165423,2,010.0000,1.0,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
2,T021231,t062256,2,008.0000,0.999004975124,p14@OAS2,4939,8087,,OAS2,"2'-5'-oligoadenylate synthetase 2","gene with protein product"
3,T062256,t124705,2,008.0000,0.999004975124,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
4,T062256,t146787,2,007.0000,0.999004479841,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
5,T062256,t062257,2,007.0000,0.999004479841,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
6,T041678,t062256,2,006.0000,0.999003984064,p1@IFI27,3429,5397,"C9JX49,E7EQA7,Q7Z5R2,G3V2M7,A8K0H0,P40305",IFI27,"interferon alpha inducible protein 27","gene with protein product"
7,T058796,t062256,2,003.0000,0.999002493766,p2@COASY,80347,29932,Q13057,COASY,"Coenzyme A synthase","gene with protein product"
8,T062256,t078429,2,008.0000,0.998508204873,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
9,T028391,t062256,2,007.0000,0.998010939831,p11@LAG3,3902,6476,,LAG3,"lymphocyte activating 3","gene with protein product"
10,T062256,t141592,2,000.0000,0.998003992016,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
11,T062256,t163869,2,006.0000,0.997017892644,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
12,T062256,t078505,2,005.0000,0.997016409746,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
13,T062256,t091502,2,001.0000,0.997010463378,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
14,T057308,t062256,2,003.0000,0.996021879662,p4@SLFN12,55106,25500,Q8IYM2,SLFN12,"schlafen family member 12","gene with protein product"
15,T047841,t062256,2,011.0000,0.995544554455,p2@IQGAP1,8826,6110,,IQGAP1,"IQ motif containing GTPase activating protein 1","gene with protein product"
16,T062256,t149338,2,001.0000,0.99552238806,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
17,T062256,t087415,2,001.0000,0.99552238806,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
18,T062256,t129793,1,998.0000,0.995019920319,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
19,T062256,t144422,1,998.0000,0.995019920319,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
20,T062256,t092317,1,997.0000,0.995017438964,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
21,T062256,t188516,1,996.0000,0.99451918286,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
22,T062256,t114589,1,993.0000,0.994510978044,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
23,T062256,t165426,1,999.0000,0.994032819493,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
24,T062256,t146578,1,994.0000,0.993522670653,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
25,T014175,t062256,1,993.0000,0.993519441675,p14@STIM1,6786,11386,E9PR07,STIM1,"stromal interaction molecule 1","gene with protein product"
26,T062256,t075007,1,999.0000,0.992552135055,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
27,T062256,t178221,1,992.0000,0.992526158445,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
28,T062256,t172559,1,992.0000,0.99203187251,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
29,T021226,t062256,1,991.0000,0.991040318566,p3@OAS2,4939,8087,"Q6PJ33,Q7Z6D0,P29728",OAS2,"2'-5'-oligoadenylate synthetase 2","gene with protein product"
30,T042162,t062256,1,991.0000,0.990054699155,p3@LRRK1,79705,18608,,LRRK1,"leucine rich repeat kinase 1","gene with protein product"
31,T062256,t144053,1,989.0000,0.990044798407,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
32,T062256,t099426,1,988.0000,0.988562904028,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
33,T062256,t067457,1,981.0000,0.987537387836,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
34,T062256,t127131,1,981.0000,0.987537387836,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
35,T040917,t062256,1,982.0000,0.985579313774,p3@DIO2,,2884,"Q92813,G3V315",DIO2,"iodothyronine deiodinase 2","gene with protein product"
36,T062256,t131720,1,978.0000,0.984569437531,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
37,T062256,t092572,1,975.0000,0.984546360917,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
38,T062256,t096915,1,976.0000,0.98406374502,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
39,T062256,t164359,1,977.0000,0.983582089552,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
40,T035369,t062256,1,977.0000,0.983092988563,p13@PPP2R5C,5527,9311,,PPP2R5C,"protein phosphatase 2 regulatory subunit B'gamma","gene with protein product"
41,T062256,t080293,1,968.0000,0.981546134663,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
42,T062256,t113998,1,966.0000,0.980548628429,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
43,T062256,t071231,1,973.0000,0.980129160457,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
44,T062256,t081849,1,976.0000,0.979672781358,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
45,T062256,t129980,1,963.0000,0.979540918164,p3@XAF1,54739,30932,,XAF1,"XIAP associated factor 1","gene with protein product"
