Hs-MRAP2,2000,1000,T168143-MRAP2,"p1@MRAP2"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T106743,t168143,2,007.0000,1.0,p2@PI4KA,5297,8983,P42356,PI4KA,"phosphatidylinositol 4-kinase alpha","gene with protein product"
2,T114668,t168143,2,012.0000,1.0,p1@GAD1,2571,4092,,GAD1,"glutamate decarboxylase 1","gene with protein product"
3,T168142,t168143,2,010.0000,1.0,p2@MRAP2,112609,21232,Q96G30,MRAP2,"melanocortin 2 receptor accessory protein 2","gene with protein product"
4,T168141,t168143,2,004.0000,0.999002991027,p5@MRAP2,112609,21232,Q96G30,MRAP2,"melanocortin 2 receptor accessory protein 2","gene with protein product"
5,T142187,t168143,2,004.0000,0.998505231689,p1@FGFR3,2261,3690,F8W9L4,FGFR3,"fibroblast growth factor receptor 3","gene with protein product"
6,T168143,t177875,2,000.0000,0.99850224663,p1@MRAP2,112609,21232,Q96G30,MRAP2,"melanocortin 2 receptor accessory protein 2","gene with protein product"
7,T134241,t168143,2,002.0000,0.997011952191,p2@SUSD5,26032,29061,,SUSD5,"sushi domain containing 5","gene with protein product"
8,T075727,t168143,2,004.0000,0.996023856859,p3@EML2,24139,18035,"B7Z3I2,O95834",EML2,"echinoderm microtubule associated protein like 2","gene with protein product"
9,T151644,t168143,1,998.0000,0.996011964108,p7@GABRA1,2554,4075,P14867,GABRA1,"gamma-aminobutyric acid type A receptor alpha1 subunit","gene with protein product"
10,T106756,t168143,2,000.0000,0.995024875622,p2@CRKL,1399,2363,P46109,CRKL,"CRK like proto-oncogene, adaptor protein","gene with protein product"
11,T056779,t168143,1,992.0000,0.994508237644,p4@MYO18A,399687,31104,,MYO18A,"myosin XVIIIA","gene with protein product"
12,T132701,t168143,1,999.0000,0.994032819493,p9@ST6GAL1,6480,10860,P15907,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1","gene with protein product"
13,T163461,t168143,2,005.0000,0.993557978196,p1@NQO2,4835,7856,"Q5TD05,P16083",NQO2,"NAD(P)H quinone dehydrogenase 2","gene with protein product"
14,T168143,t173350,1,992.0000,0.991044776119,p1@MRAP2,112609,21232,Q96G30,MRAP2,"melanocortin 2 receptor accessory protein 2","gene with protein product"
15,T017642,t168143,1,984.0000,0.990514228657,p9@GSTP1,2950,4638,,GSTP1,"glutathione S-transferase pi 1","gene with protein product"
16,T002984,t168143,1,987.0000,0.989541832669,p6@ITGA8,8516,6144,P53708,ITGA8,"integrin subunit alpha 8","gene with protein product"
17,T011408,t168143,1,987.0000,0.989541832669,p1@FOXRED1,55572,26927,"Q96CU9,B4DXM1,E9PNK9,E9PP78",FOXRED1,"FAD dependent oxidoreductase domain containing 1","gene with protein product"
18,T163376,t168143,1,986.0000,0.989536621824,p1@GABBR1,2550,4070,,GABBR1,"gamma-aminobutyric acid type B receptor subunit 1","gene with protein product"
19,T151652,t168143,1,985.0000,0.987562189055,p4@GABRA1,2554,4075,P14867,GABRA1,"gamma-aminobutyric acid type A receptor alpha1 subunit","gene with protein product"
20,T166431,t168143,1,977.0000,0.985052316891,p3@RCAN2,10231,3041,Q14206,RCAN2,"regulator of calcineurin 2","gene with protein product"
21,T057777,t168143,1,977.0000,0.984561752988,p1@CACNB1,782,1401,"Q02641,Q6TME4",CACNB1,"calcium voltage-gated channel auxiliary subunit beta 1","gene with protein product"
22,T168143,t200981,1,975.0000,0.983076157292,p1@MRAP2,112609,21232,Q96G30,MRAP2,"melanocortin 2 receptor accessory protein 2","gene with protein product"
23,T168143,t198549,1,972.0000,0.983050847458,p1@MRAP2,112609,21232,Q96G30,MRAP2,"melanocortin 2 receptor accessory protein 2","gene with protein product"
24,T069989,t168143,1,973.0000,0.982569721116,p3@C19orf26,255057,28617,Q8N350,CBARP,"CACN beta subunit associated regulatory protein","gene with protein product"
25,T091269,t168143,1,971.0000,0.982062780269,p3@TOMM20,9804,20947,Q15388,TOMM20,"translocase of outer mitochondrial membrane 20","gene with protein product"
26,T168143,t177874,1,970.0000,0.982053838485,p1@MRAP2,112609,21232,Q96G30,MRAP2,"melanocortin 2 receptor accessory protein 2","gene with protein product"
27,T073760,t168143,1,966.0000,0.980059820538,p2@PPP1R14A,94274,14871,Q96A00,PPP1R14A,"protein phosphatase 1 regulatory inhibitor subunit 14A","gene with protein product"
28,T056643,t168143,1,966.0000,0.979571499751,p1@ALDOC,230,418,A8MVZ9,ALDOC,"aldolase, fructose-bisphosphate C","gene with protein product"
29,T114803,t168143,1,964.0000,0.976628543013,p6@PDK1,5163,8809,E9PD65,PDK1,"pyruvate dehydrogenase kinase 1","gene with protein product"
30,T072141,t168143,1,960.0000,0.976581963129,p9@PLEKHJ1,55111,18211,Q9NW61,PLEKHJ1,"pleckstrin homology domain containing J1","gene with protein product"
31,T133659,t168143,1,955.0000,0.974576271186,p1@LMLN,89782,15991,F8WB28,LMLN,"leishmanolysin like peptidase","gene with protein product"
32,T134242,t168143,1,955.0000,0.974576271186,p8@SUSD5,26032,29061,,SUSD5,"sushi domain containing 5","gene with protein product"
33,T133874,t168143,1,957.0000,0.974116475859,p38@THRB,7068,11799,B6ZGR7,THRB,"thyroid hormone receptor beta","gene with protein product"
34,T002983,t168143,1,955.0000,0.973605577689,p12@ITGA8,8516,6144,P53708,ITGA8,"integrin subunit alpha 8","gene with protein product"
35,T163607,t168143,1,954.0000,0.971655892591,p4@C6orf136,221545,21301,Q5SQH8,C6orf136,"chromosome 6 open reading frame 136","gene with protein product"
36,T158344,t168143,1,951.0000,0.971613545817,p2@FAM184A,79632,20991,Q8NB25,FAM184A,"family with sequence similarity 184 member A","gene with protein product"
37,T087893,t168143,1,945.0000,0.970074812968,p4@LGR6,59352,19719,Q9HBX8,LGR6,"leucine rich repeat containing G protein-coupled receptor 6","gene with protein product"
38,T023956,t168143,1,954.0000,0.967805844477,p3@CMAS,55907,18290,F5H296,CMAS,"cytidine monophosphate N-acetylneuraminic acid synthetase","gene with protein product"
39,T168143,t198836,1,938.0000,0.967065868263,p1@MRAP2,112609,21232,Q96G30,MRAP2,"melanocortin 2 receptor accessory protein 2","gene with protein product"
40,T074257,t168143,1,939.0000,0.966118584953,p7@ZBTB7A,51341,18078,"O95365,Q8TB76",ZBTB7A,"zinc finger and BTB domain containing 7A","gene with protein product"
41,T035613,t168143,1,937.0000,0.964641434263,p18@CKB,1152,1991,,CKB,"creatine kinase B","gene with protein product"
42,T139228,t168143,1,935.0000,0.964125560538,p2@SNHG8,100093630,33098,,SNHG8,"small nucleolar RNA host gene 8","RNA, long non-coding"
43,T106888,t168143,1,934.0000,0.962189054726,p1@ZNF280B,140883,23022,Q86YH2,ZNF280B,"zinc finger protein 280B","gene with protein product"
44,T002985,t168143,1,930.0000,0.96163428002,p9@ITGA8,8516,6144,P53708,ITGA8,"integrin subunit alpha 8","gene with protein product"
45,T168143,t190030,1,927.0000,0.961097256858,p1@MRAP2,112609,21232,Q96G30,MRAP2,"melanocortin 2 receptor accessory protein 2","gene with protein product"
46,T044900,t168143,1,927.0000,0.961097256858,p2@ALDH1A2,8854,15472,,ALDH1A2,"aldehyde dehydrogenase 1 family member A2","gene with protein product"
47,T106591,t168143,1,929.0000,0.959701492537,p1@SEPT5,"5413,100526833",9164,"G3XAH0,B4DJ62,Q96MY5",SEPT5,"septin 5","gene with protein product"
