Hs-UCHL3,2000,1000,T034263-UCHL3,"p1@UCHL3"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T014254,t034263,2,011.0000,1.0,p2@HSD17B12,51144,18646,Q96EA9,HSD17B12,"hydroxysteroid 17-beta dehydrogenase 12","gene with protein product"
2,T034263,t087536,2,016.0000,1.0,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
3,T034263,t126671,2,004.0000,1.0,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
4,T034263,t098893,2,009.0000,0.999502487562,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
5,T034263,t091633,2,005.0000,0.999501495513,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
6,T020986,t034263,2,003.0000,0.999500998004,p1@VPS29,51699,14340,"Q9UBQ0,Q05DG7,F8VXU5",VPS29,"VPS29, retromer complex component","gene with protein product"
7,T034263,t130829,2,010.0000,0.999005964215,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
8,T034261,t034263,2,008.0000,0.999004975124,p2@UCHL3,7347,12515,,UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
9,T009811,t034263,2,007.0000,0.999004479841,p1@PTS,5805,9689,"Q03393,E9PJM0,E9PKY8",PTS,"6-pyruvoyltetrahydropterin synthase","gene with protein product"
10,T034263,t155350,2,006.0000,0.999003984064,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
11,T034263,t144106,2,005.0000,0.999003487793,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
12,T034262,t034263,2,005.0000,0.999003487793,p3@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
13,T034263,t192257,2,005.0000,0.999003487793,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
14,T034263,t188414,2,007.0000,0.998507462687,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
15,T009965,t034263,2,005.0000,0.998505976096,p3@REXO2,25996,17851,"Q9Y3B8,B2R532",REXO2,"RNA exonuclease 2","gene with protein product"
16,T034263,t080576,2,003.0000,0.99850448654,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
17,T034263,t040750,2,006.0000,0.998009950249,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
18,T034120,t034263,2,005.0000,0.998008959681,p1@MZT1,440145,33830,Q08AG7,MZT1,"mitotic spindle organizing protein 1","gene with protein product"
19,T006897,t034263,2,004.0000,0.998007968127,p1@ADK,132,257,B7Z800,ADK,"adenosine kinase","gene with protein product"
20,T001693,t034263,2,003.0000,0.997509960159,p1@PRDX3,10935,9354,"P30048,E9PH29",PRDX3,"peroxiredoxin 3","gene with protein product"
21,T034263,t051140,2,000.0000,0.997506234414,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
22,T034263,t041950,2,002.0000,0.997011952191,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
23,T034263,t151565,2,002.0000,0.997011952191,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
24,T012411,t034263,2,001.0000,0.997010463378,p2@MRGPRX3,117195,17980,E9PPY5,MRGPRX3,"MAS related GPR family member X3","gene with protein product"
25,T034263,t170039,2,002.0000,0.996019900498,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
26,T034263,t114038,1,998.0000,0.996011964108,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
27,T001803,t034263,1,998.0000,0.996011964108,p1@CDC123,8872,16827,,CDC123,"cell division cycle 123","gene with protein product"
28,T023551,t034263,1,996.0000,0.996007984032,p1@DERA,51071,24269,"E9PPK3,E9PJB9,E9PML7,E9PPM8",DERA,"deoxyribose-phosphate aldolase","gene with protein product"
29,T034263,t057551,2,000.0000,0.995520159283,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
30,T034263,t051123,2,000.0000,0.995520159283,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
31,T034263,t129342,1,999.0000,0.995517928287,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
32,T034263,t104775,1,998.0000,0.995515695067,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
33,T034263,t134790,1,995.0000,0.995508982036,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
34,T034263,t080572,1,999.0000,0.994032819493,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
35,T011302,t034263,1,996.0000,0.994023904382,p5@SLC37A2,219855,20644,,SLC37A2,"solute carrier family 37 member 2","gene with protein product"
36,T034263,t165833,1,995.0000,0.993525896414,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
37,T034263,t161098,1,995.0000,0.993525896414,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
38,T002523,t034263,1,993.0000,0.993519441675,p1@GLRX3,10539,15987,O76003,GLRX3,"glutaredoxin 3","gene with protein product"
39,T034263,t175506,1,993.0000,0.993024414549,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
40,T034263,t127888,1,998.0000,0.992548435171,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
41,T034263,t096818,1,997.0000,0.99254473161,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
42,T034263,t144039,1,995.0000,0.992537313433,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
43,T034263,t169534,1,994.0000,0.992039800995,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
44,T034263,t051032,1,988.0000,0.992015968064,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
45,T034263,t068569,1,991.0000,0.991040318566,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
46,T034263,t138834,1,989.0000,0.990044798407,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
47,T034263,t180250,1,985.0000,0.990024937656,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
48,T034263,t087850,1,986.0000,0.989536621824,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
49,T034263,t156940,1,985.0000,0.989531405783,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
50,T034263,t039747,1,985.0000,0.989531405783,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
51,T002105,t034263,1,984.0000,0.989526184539,p1@OAT,4942,8091,P04181,OAT,"ornithine aminotransferase","gene with protein product"
52,T034263,t196579,1,982.0000,0.989021956088,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
53,T034263,t038688,1,986.0000,0.987568373943,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
54,T009967,t034263,1,986.0000,0.987568373943,p1@REXO2,25996,17851,"Q9BTR4,F5GYG5,F5H784,F5H7P1,F5H6P8",REXO2,"RNA exonuclease 2","gene with protein product"
55,T000608,t034263,1,988.0000,0.987090367428,p1@USMG5,84833,30889,Q96IX5,USMG5,"up-regulated during skeletal muscle growth 5 homolog (mouse)","gene with protein product"
56,T004305,t034263,1,983.0000,0.986076578817,p11@ITGB1,3688,6153,P05556,ITGB1,"integrin subunit beta 1","gene with protein product"
57,T034263,t130828,1,983.0000,0.986076578817,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
58,T034263,t188415,1,982.0000,0.986069651741,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
59,T034263,t168175,1,979.0000,0.986048829098,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
60,T034263,t138061,1,976.0000,0.985044865404,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
61,T034252,t034263,1,973.0000,0.984530938124,p3@TBC1D4,9882,19165,O60343,TBC1D4,"TBC1 domain family member 4","gene with protein product"
62,T034263,t074112,1,978.0000,0.983590253605,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
63,T034263,t157124,1,984.0000,0.983151635282,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
64,T034263,t168204,1,973.0000,0.983059292476,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
65,T034263,t067547,1,969.0000,0.983025461807,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
66,T034263,t116666,1,975.0000,0.982587064677,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
67,T032375,t034263,1,974.0000,0.982578397213,p1@POMP,51371,20330,Q9Y244,POMP,"proteasome maturation protein","gene with protein product"
68,T034263,t137181,1,972.0000,0.982071713147,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
69,T019636,t034263,1,971.0000,0.982062780269,p2@HEPHL1,341208,30477,Q6MZM0,HEPHL1,"hephaestin like 1","gene with protein product"
70,T034263,t127887,1,971.0000,0.981573705179,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
71,T034263,t196580,1,971.0000,0.981573705179,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
72,T034263,t117343,1,970.0000,0.981564524165,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
73,T034263,t157469,1,971.0000,0.980597014925,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
74,T034263,t145574,1,969.0000,0.980089596814,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
75,T032554,t034263,1,966.0000,0.980059820538,p6@HSPH1,10808,16969,E7EUG1,HSPH1,"heat shock protein family H (Hsp110) member 1","gene with protein product"
76,T034263,t145955,1,963.0000,0.979052369077,p1@UCHL3,7347,12515,"E9PBF1,P15374",UCHL3,"ubiquitin C-terminal hydrolase L3","gene with protein product"
