Hs-HOXC5,2000,1000,T026625-HOXC5,"p4@HOXC5"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T026625,t198737,2,006.0000,1.0,p4@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
2,T026620,t026625,2,014.0000,1.0,p1@HOXC10,3226,5122,"Q53XI4,Q9NYD6",HOXC10,"homeobox C10","gene with protein product"
3,T026625,t048275,2,005.0000,1.0,p4@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
4,T026625,t174444,2,008.0000,0.99950223992,p4@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
5,T026625,t026633,2,015.0000,0.999008428359,p4@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
6,T026625,t059949,2,011.0000,0.999006458023,p4@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
7,T026610,t026625,2,009.0000,0.999005469915,p1@HOXC11,3227,5123,O43248,HOXC11,"homeobox C11","gene with protein product"
8,T026625,t026628,2,009.0000,0.999005469915,p4@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
9,T026625,t128636,2,007.0000,0.999004479841,p4@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
10,T026623,t026625,2,007.0000,0.999004479841,p2@HOXC10,3226,5122,Q9NYD6,HOXC10,"homeobox C10","gene with protein product"
11,T026619,t026625,2,006.0000,0.999003984064,p6@HOXC10,3226,5122,D6RAG4,HOXC10,"homeobox C10","gene with protein product"
12,T026625,t028874,2,006.0000,0.999003984064,p4@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
13,T026625,t079187,2,006.0000,0.999003984064,p4@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
14,T026621,t026625,2,006.0000,0.999003984064,p7@HOXC10,3226,5122,Q9NYD6,HOXC10,"homeobox C10","gene with protein product"
