Hs-HOXC5,2000,1000,T026655-HOXC5,"p3@HOXC5"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T026655,t111618,2,014.0000,1.0,p3@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
2,T026653,t026655,2,006.0000,1.0,"p2@HOXC4,p2@HOXC5,p2@HOXC6","3221,3223,3222","5126,5128,5127","P09017,Q86TF7,P09630",HOXC4,"homeobox C4","gene with protein product"
3,T026654,t026655,2,008.0000,1.0,"p1@HOXC4,p1@HOXC5,p1@HOXC6","3221,3223,3222","5126,5128,5127","P09017,Q86TF7,P09630",HOXC4,"homeobox C4","gene with protein product"
4,T018642,t026655,2,007.0000,1.0,p2@LRRC32,2615,4161,"Q14392,C9JYU3",LRRC32,"leucine rich repeat containing 32","gene with protein product"
5,T026655,t165086,2,004.0000,1.0,p3@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
6,T026655,t120648,2,009.0000,0.999005469915,p3@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
7,T026650,t026655,2,008.0000,0.999004975124,p1@HOXC8,3224,5129,P31273,HOXC8,"homeobox C8","gene with protein product"
8,T026655,t116385,2,008.0000,0.999004975124,p3@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
9,T026655,t096819,2,007.0000,0.999004479841,p3@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
10,T026651,t026655,2,007.0000,0.999004479841,p2@HOXC8,3224,5129,P31273,HOXC8,"homeobox C8","gene with protein product"
11,T026642,t026655,2,005.0000,0.999003487793,p2@HOXC9,3225,5130,Q8N561,HOXC9,"homeobox C9","gene with protein product"
12,T026648,t026655,2,005.0000,0.999003487793,p5@HOXC8,3224,5129,P31273,HOXC8,"homeobox C8","gene with protein product"
13,T026655,t115094,2,004.0000,0.999002991027,p3@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
