Hs-ARHGEF11,2000,1000,T083840-ARHGEF11,"p6@ARHGEF11"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T083840,t083841,2,009.0000,1.0,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
2,T083839,t083840,2,006.0000,1.0,p5@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
3,T083840,t129450,2,004.0000,1.0,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
4,T036867,t083840,2,004.0000,0.999501246883,p7@SLC7A7,9056,11065,Q9UM01,SLC7A7,"solute carrier family 7 member 7","gene with protein product"
5,T078203,t083840,2,007.0000,0.999004479841,p2@TMEM150B,284417,34415,A6NC51,TMEM150B,"transmembrane protein 150B","gene with protein product"
6,T083840,t135121,2,007.0000,0.999004479841,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
7,T083840,t186039,2,005.0000,0.999003487793,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
8,T021208,t083840,2,005.0000,0.999003487793,p1@OAS1,4938,8086,"B4DWE7,F8VPW7",OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
9,T009183,t083840,2,005.0000,0.999003487793,p1@CASP1,834,1499,"B4DVD8,Q5FBZ0",CASP1,"caspase 1","gene with protein product"
10,T003774,t083840,2,004.0000,0.999002991027,p2@ABI1,10006,11320,,ABI1,"abl interactor 1","gene with protein product"
11,T008002,t083840,2,007.0000,0.998507462687,p3@IFIT3,3437,5411,O14879,IFIT3,"interferon induced protein with tetratricopeptide repeats 3","gene with protein product"
12,T015075,t083840,2,006.0000,0.998506719761,p4@SLC43A3,29015,17466,,SLC43A3,"solute carrier family 43 member 3","gene with protein product"
13,T036868,t083840,2,006.0000,0.998506719761,p6@SLC7A7,9056,11065,,SLC7A7,"solute carrier family 7 member 7","gene with protein product"
14,T083840,t084590,2,004.0000,0.998505231689,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
15,T083840,t182596,2,006.0000,0.998009950249,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
16,T083840,t084591,2,009.0000,0.997517378352,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
17,T078015,t083840,2,003.0000,0.997509960159,p2@LILRB4,11006,6608,,LILRB4,"leukocyte immunoglobulin like receptor B4","gene with protein product"
18,T083840,t098864,2,001.0000,0.997507477567,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
19,T083840,t169793,1,997.0000,0.997502497502,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
20,T083840,t084574,2,002.0000,0.996515679443,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
21,T057208,t083840,1,999.0000,0.994527363184,p1@CCL8,6355,10635,P80075,CCL8,"C-C motif chemokine ligand 8","gene with protein product"
22,T008001,t083840,1,998.0000,0.994524639124,p1@IFIT3,3437,5411,O14879,IFIT3,"interferon induced protein with tetratricopeptide repeats 3","gene with protein product"
23,T009793,t083840,1,998.0000,0.994524639124,p4@IL18,3606,5986,Q6WWJ7,IL18,"interleukin 18","gene with protein product"
24,T083840,t086612,1,995.0000,0.994020926756,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
25,T025887,t083840,1,991.0000,0.992522432702,p7@SLC11A2,4891,10908,,SLC11A2,"solute carrier family 11 member 2","gene with protein product"
26,T083840,t104669,1,989.0000,0.992019950125,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
27,T083840,t175203,1,988.0000,0.991026919242,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
28,T083840,t097562,1,990.0000,0.990542558487,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
29,T083840,t084602,1,995.0000,0.990074441687,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
30,T083840,t135095,1,990.0000,0.990049751244,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
31,T083840,t084576,1,986.0000,0.990029910269,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
32,T008010,t083840,1,985.0000,0.989531405783,p8@IFIT3,3437,5411,O14879,IFIT3,"interferon induced protein with tetratricopeptide repeats 3","gene with protein product"
33,T060054,t083840,1,986.0000,0.989043824701,p7@UBE2Z,65264,25847,,UBE2Z,"ubiquitin conjugating enzyme E2 Z","gene with protein product"
34,T008000,t083840,1,984.0000,0.988047808765,p4@IFIT3,3437,5411,O14879,IFIT3,"interferon induced protein with tetratricopeptide repeats 3","gene with protein product"
35,T083840,t084740,1,983.0000,0.987058237929,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
36,T076307,t083840,1,978.0000,0.986041874377,p6@EMP3,2014,3335,P54852,EMP3,"epithelial membrane protein 3","gene with protein product"
37,T083840,t182595,1,976.0000,0.985536159601,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
38,T083840,t195045,1,981.0000,0.984592445328,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
39,T083840,t199016,1,976.0000,0.983573917372,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
40,T043973,t083840,1,973.0000,0.982569721116,p1@C15orf48,84419,29898,Q9C002,C15orf48,"chromosome 15 open reading frame 48","gene with protein product"
41,T083840,t085933,1,973.0000,0.982080637133,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
42,T083840,t174242,1,970.0000,0.981564524165,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
43,T009156,t083840,1,975.0000,0.981122702434,p13@AMPD3,272,470,Q01432,AMPD3,"adenosine monophosphate deaminase 3","gene with protein product"
44,T008009,t083840,1,969.0000,0.980089596814,p5@IFIT3,3437,5411,O14879,IFIT3,"interferon induced protein with tetratricopeptide repeats 3","gene with protein product"
45,T032080,t083840,1,967.0000,0.979581673307,p12@SPATA13,221178,23222,Q5VX67,SPATA13,"spermatogenesis associated 13","gene with protein product"
46,T083840,t161444,1,958.0000,0.978510744628,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
47,T083840,t194990,1,967.0000,0.977634194831,p6@ARHGEF11,9826,14580,,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
